transaction_id,line_item_id,invoice_id,synced_at,txn_type,txn_source,txn_date,inv_supplier_name,inv_supplier_gstin,inv_supplier_pan,inv_supplier_city,inv_supplier_state,inv_supplier_email,inv_supplier_phone,inv_supplier_bank_name,vnd_vendor_id,vnd_vendor_code,vnd_vendor_name_normalized,vnd_vendor_type,vnd_trade_category,vnd_overall_rating,vnd_financial_health,vnd_blacklisted,vnd_approved_vendor,vnd_msme_flag,inv_project_id,inv_project_code,inv_project_name,prj_client_name,prj_site_city,prj_site_state,prj_type,prj_total_contract_value,prj_is_epc,prj_status,inv_invoice_number,inv_invoice_date,inv_invoice_type,inv_invoice_currency,inv_place_of_supply,inv_li_sl_no,inv_li_description,inv_li_hsn_sac_code,inv_li_quantity,inv_li_uom,inv_li_uom_normalized,inv_li_unit_rate,inv_li_taxable_amount,inv_li_total_amount,inv_li_epc_category,inv_li_material_type,inv_taxable_amount,inv_cgst_amount,inv_sgst_amount,inv_igst_amount,inv_other_charges,inv_total_amount,inv_duplicate_flag,inv_off_contract_flag,inv_price_variance_flag,inv_grn_matched,po_over_invoiced_flag,row_process_id
INV-3CF6CFB4,LI-0005370,INV-A0D6C649,2026-05-08 18:01:39,invoice,ocr_pdf,2024-04-08,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-MIN-003,BEC-MIN-THP,Thacker Pass Lithium Mine EPCM,Lithium Americas,Humboldt County,NV,mining,2300000000,1,active,SC-2024-0005370,2024-04-08,tax_invoice,USD,NV,10,Electrical supply — Thacker Pass Lithium Mine EPCM Lot 10,8544,49.43,LS,LS,912303.59,45095166.45,48815517.68,mep,cable,45095166.45,0.0,0.0,0.0,275.42,48815517.68,0,0,0,0,0,5370
INV-598F16D1,LI-0005371,INV-35DFEC45,2026-05-08 18:01:39,invoice,ocr_pdf,2023-11-02,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-MIN-003,BEC-MIN-THP,Thacker Pass Lithium Mine EPCM,Lithium Americas,Humboldt County,NV,mining,2300000000,1,active,SC-2023-0005371,2023-11-02,tax_invoice,USD,NV,11,Electrical supply — Thacker Pass Lithium Mine EPCM Lot 11,7306,21.63,LS,LS,400923.55,8671976.39,8671976.39,mep,cable,8671976.39,0.0,0.0,0.0,440.32,8671976.39,0,0,0,0,0,5371
INV-BBBBE100,LI-0005372,INV-6B19D2BD,2026-05-08 18:01:39,invoice,ocr_pdf,2024-06-20,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-MIN-003,BEC-MIN-THP,Thacker Pass Lithium Mine EPCM,Lithium Americas,Humboldt County,NV,mining,2300000000,1,active,SC-2024-0005372,2024-06-20,tax_invoice,USD,NV,12,Electrical supply — Thacker Pass Lithium Mine EPCM Lot 12,8413,6.66,LS,LS,1118776.52,7451051.62,7451051.62,mep,cable,7451051.62,0.0,0.0,0.0,71.34,7451051.62,0,0,0,0,0,5372
INV-4DF4FA33,LI-0005373,INV-BE9FECD7,2026-05-08 18:01:39,invoice,ocr_pdf,2024-11-09,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-MIN-003,BEC-MIN-THP,Thacker Pass Lithium Mine EPCM,Lithium Americas,Humboldt County,NV,mining,2300000000,1,active,SC-2024-0005373,2024-11-09,tax_invoice,USD,NV,13,Electrical supply — Thacker Pass Lithium Mine EPCM Lot 13,8708,17.3,LS,LS,182120.66,3150687.42,3410619.13,mep,cable,3150687.42,0.0,0.0,0.0,385.7,3410619.13,0,0,0,0,0,5373
INV-A5E4B395,LI-0005374,INV-EA6C7F0D,2026-05-08 18:01:39,invoice,ocr_pdf,2023-05-18,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-MIN-003,BEC-MIN-THP,Thacker Pass Lithium Mine EPCM,Lithium Americas,Humboldt County,NV,mining,2300000000,1,active,SC-2023-0005374,2023-05-18,tax_invoice,USD,NV,14,Electrical supply — Thacker Pass Lithium Mine EPCM Lot 14,8544,49.85,LS,LS,1882737.09,93854443.94,93854443.94,mep,cable,93854443.94,0.0,0.0,0.0,60.06,93854443.94,0,0,0,0,0,5374
INV-84BFB01E,LI-0005375,INV-56EBB457,2026-05-08 18:01:39,invoice,ocr_pdf,2025-11-15,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-MIN-003,BEC-MIN-THP,Thacker Pass Lithium Mine EPCM,Lithium Americas,Humboldt County,NV,mining,2300000000,1,active,SC-2025-0005375,2025-11-15,tax_invoice,USD,NV,15,Electrical supply — Thacker Pass Lithium Mine EPCM Lot 15,8419,24.03,LS,LS,515193.0,12380087.79,12380087.79,mep,cable,12380087.79,0.0,0.0,0.0,269.98,12380087.79,0,0,0,0,0,5375
INV-74F3048A,LI-0005376,INV-CED16DEF,2026-05-08 18:01:39,invoice,ocr_pdf,2024-06-27,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,SC-2024-0005376,2024-06-27,tax_invoice,USD,TX,1,Electrical supply — Rio Grande LNG Train 4 Lot 1,8481,11.06,LS,LS,1538357.43,17014233.18,18417907.42,mep,cable,17014233.18,0.0,0.0,0.0,280.15,18417907.42,0,0,0,0,0,5376
INV-C70383F5,LI-0005377,INV-5931000B,2026-05-08 18:01:39,invoice,ocr_pdf,2024-01-13,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,SC-2024-0005377,2024-01-13,tax_invoice,USD,TX,2,Electrical supply — Rio Grande LNG Train 4 Lot 2,2523,49.76,LS,LS,1229600.01,61184896.5,61184896.5,mep,cable,61184896.5,0.0,0.0,0.0,271.21,61184896.5,0,0,0,0,0,5377
INV-C4C27285,LI-0005378,INV-20767BC7,2026-05-08 18:01:39,invoice,ocr_pdf,2024-08-20,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,SC-2024-0005378,2024-08-20,tax_invoice,USD,TX,3,Electrical supply — Rio Grande LNG Train 4 Lot 3,7304,21.21,LS,LS,1140115.0,24181839.15,25390931.11,mep,cable,24181839.15,0.0,0.0,0.0,95.02,25390931.11,0,0,0,0,0,5378
INV-02D9D2F7,LI-0005379,INV-F48F1934,2026-05-08 18:01:39,invoice,ocr_pdf,2025-12-01,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,SC-2025-0005379,2025-12-01,tax_invoice,USD,TX,4,Electrical supply — Rio Grande LNG Train 4 Lot 4,2523,17.65,LS,LS,1594029.19,28134615.2,30455720.95,mep,cable,28134615.2,0.0,0.0,0.0,120.61,30455720.95,0,0,0,0,0,5379
INV-C0D5B1BB,LI-0005380,INV-0F685207,2026-05-08 18:01:39,invoice,ocr_pdf,2024-12-12,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,SC-2024-0005380,2024-12-12,tax_invoice,USD,TX,5,Electrical supply — Rio Grande LNG Train 4 Lot 5,7213,10.05,LS,LS,1433395.44,14405624.17,14405624.17,mep,cable,14405624.17,0.0,0.0,0.0,18.03,14405624.17,0,0,0,0,0,5380
INV-2319E5C9,LI-0005381,INV-91212B9B,2026-05-08 18:01:39,invoice,ocr_pdf,2024-07-03,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,SC-2024-0005381,2024-07-03,tax_invoice,USD,TX,6,Electrical supply — Rio Grande LNG Train 4 Lot 6,2523,14.43,LS,LS,1670476.86,24104981.09,24104981.09,mep,cable,24104981.09,0.0,0.0,0.0,415.13,24104981.09,0,0,0,0,0,5381
INV-7DBD6407,LI-0005382,INV-23D58ED8,2026-05-08 18:01:39,invoice,ocr_pdf,2025-07-20,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,SC-2025-0005382,2025-07-20,tax_invoice,USD,TX,7,Electrical supply — Rio Grande LNG Train 4 Lot 7,7304,30.55,LS,LS,1425310.24,43543227.83,45720389.22,mep,cable,43543227.83,0.0,0.0,0.0,62.25,45720389.22,0,0,0,0,0,5382
INV-2580649C,LI-0005383,INV-BDA85B91,2026-05-08 18:01:39,invoice,ocr_pdf,2024-06-07,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,SC-2024-0005383,2024-06-07,tax_invoice,USD,TX,8,Electrical supply — Rio Grande LNG Train 4 Lot 8,8537,38.76,LS,LS,436060.5,16901704.98,18296095.64,mep,cable,16901704.98,0.0,0.0,0.0,450.18,18296095.64,0,0,0,0,0,5383
INV-C4973C99,LI-0005384,INV-A83CF9DD,2026-05-08 18:01:39,invoice,ocr_pdf,2024-09-28,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,SC-2024-0005384,2024-09-28,tax_invoice,USD,TX,9,Electrical supply — Rio Grande LNG Train 4 Lot 9,7306,32.32,LS,LS,1029556.46,33275264.79,36020474.14,mep,cable,33275264.79,0.0,0.0,0.0,266.13,36020474.14,0,0,0,0,0,5384
INV-E22CE17A,LI-0005385,INV-5F1C1A4F,2026-05-08 18:01:39,invoice,ocr_pdf,2025-09-03,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,SC-2025-0005385,2025-09-03,tax_invoice,USD,TX,10,Electrical supply — Rio Grande LNG Train 4 Lot 10,8419,27.39,LS,LS,954756.9,26150791.49,26150791.49,mep,cable,26150791.49,0.0,0.0,0.0,13.23,26150791.49,0,0,0,0,0,5385
INV-88F76687,LI-0005386,INV-B723198D,2026-05-08 18:01:39,invoice,ocr_pdf,2024-05-09,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,SC-2024-0005386,2024-05-09,tax_invoice,USD,TX,11,Electrical supply — Rio Grande LNG Train 4 Lot 11,8537,37.07,LS,LS,615025.31,22798988.24,24679904.77,mep,cable,22798988.24,0.0,0.0,0.0,130.84,24679904.77,0,0,0,0,0,5386
INV-400D8E35,LI-0005387,INV-521DE687,2026-05-08 18:01:39,invoice,ocr_pdf,2024-02-04,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,SC-2024-0005387,2024-02-04,tax_invoice,USD,TX,12,Electrical supply — Rio Grande LNG Train 4 Lot 12,7304,46.86,LS,LS,663476.43,31090505.51,31090505.51,mep,cable,31090505.51,0.0,0.0,0.0,228.21,31090505.51,0,0,0,0,0,5387
INV-2765ED19,LI-0005388,INV-472ED4D3,2026-05-08 18:01:39,invoice,ocr_pdf,2024-12-10,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,SC-2024-0005388,2024-12-10,tax_invoice,USD,TX,13,Electrical supply — Rio Grande LNG Train 4 Lot 13,8537,33.5,LS,LS,612256.83,20510603.8,22202728.61,mep,cable,20510603.8,0.0,0.0,0.0,376.6,22202728.61,0,0,0,0,0,5388
INV-7173FA7D,LI-0005389,INV-8A623AF5,2026-05-08 18:01:39,invoice,ocr_pdf,2024-12-30,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,SC-2024-0005389,2024-12-30,tax_invoice,USD,TX,14,Electrical supply — Rio Grande LNG Train 4 Lot 14,7213,14.58,LS,LS,340253.89,4960901.72,5370176.11,mep,cable,4960901.72,0.0,0.0,0.0,115.27,5370176.11,0,0,0,0,0,5389
INV-36A0EE92,LI-0005390,INV-E503B88F,2026-05-08 18:01:39,invoice,ocr_pdf,2025-03-24,Southwire Company,72-3902569,92-874838-6902,Carrollton,GA,procurement@southwire.com,+1-460-475-1761,Deutsche Bank,00000000-0000-0000-0000-000213ab3c9a,VND-SC-112,Southwire Company,supplier,electrical,4.5,A,0,1,0,PROJ-LNG-003,BEC-LNG-RG4,Rio Grande LNG Train 4,NextDecade Corporation,Brownsville,TX,lng,4770000000,1,active,SC-2025-0005390,2025-03-24,tax_invoice,USD,TX,15,Electrical supply — Rio Grande LNG Train 4 Lot 15,8708,12.83,LS,LS,505610.95,6486988.49,7022165.04,mep,cable,6486988.49,0.0,0.0,0.0,22.45,7022165.04,0,0,0,0,0,5390
INV-6F32775B,LI-0005391,INV-BD4A0836,2026-05-08 18:01:39,invoice,ocr_pdf,2021-07-27,Belden Inc,23-8684043,54-774917-3388,St. Louis,MO,procurement@belden.com,+1-609-487-7382,Bank of America,00000000-0000-0000-0000-00001af15863,VND-BI-113,Belden Inc,supplier,electrical,4.5,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,BI-2021-0005391,2021-07-27,tax_invoice,USD,I,1,Electrical supply — Quebrada Blanca Phase 2 Copper Mine Lot 1,7304,31.45,LS,LS,989853.56,31130894.46,31130894.46,mep,cable,31130894.46,0.0,0.0,0.0,120.25,31130894.46,0,0,0,0,0,5391
INV-A88CC75E,LI-0005392,INV-43917B0A,2026-05-08 18:01:39,invoice,ocr_pdf,2023-10-26,Belden Inc,23-8684043,54-774917-3388,St. Louis,MO,procurement@belden.com,+1-609-487-7382,Bank of America,00000000-0000-0000-0000-00001af15863,VND-BI-113,Belden Inc,supplier,electrical,4.5,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,BI-2023-0005392,2023-10-26,tax_invoice,USD,I,2,Electrical supply — Quebrada Blanca Phase 2 Copper Mine Lot 2,3926,35.5,LS,LS,1707349.57,60610909.73,63641455.22,mep,cable,60610909.73,0.0,0.0,0.0,36.41,63641455.22,0,0,0,0,0,5392
INV-E278B420,LI-0005393,INV-2636D3DE,2026-05-08 18:01:39,invoice,ocr_pdf,2022-01-06,Belden Inc,23-8684043,54-774917-3388,St. Louis,MO,procurement@belden.com,+1-609-487-7382,Bank of America,00000000-0000-0000-0000-00001af15863,VND-BI-113,Belden Inc,supplier,electrical,4.5,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,BI-2022-0005393,2022-01-06,tax_invoice,USD,I,3,Electrical supply — Quebrada Blanca Phase 2 Copper Mine Lot 3,8481,18.25,LS,LS,102245.67,1865983.48,1959282.65,mep,cable,1865983.48,0.0,0.0,0.0,93.92,1959282.65,0,0,0,0,0,5393
INV-0C6241D3,LI-0005394,INV-C6DC1788,2026-05-08 18:01:39,invoice,ocr_pdf,2024-03-03,Belden Inc,23-8684043,54-774917-3388,St. Louis,MO,procurement@belden.com,+1-609-487-7382,Bank of America,00000000-0000-0000-0000-00001af15863,VND-BI-113,Belden Inc,supplier,electrical,4.5,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,BI-2024-0005394,2024-03-03,tax_invoice,USD,I,4,Electrical supply — Quebrada Blanca Phase 2 Copper Mine Lot 4,8537,14.81,LS,LS,874687.25,12954118.17,14022832.92,mep,cable,12954118.17,0.0,0.0,0.0,488.18,14022832.92,0,0,0,0,0,5394
INV-B2B367E2,LI-0005395,INV-F743A495,2026-05-08 18:01:39,invoice,ocr_pdf,2023-03-09,Belden Inc,23-8684043,54-774917-3388,St. Louis,MO,procurement@belden.com,+1-609-487-7382,Bank of America,00000000-0000-0000-0000-00001af15863,VND-BI-113,Belden Inc,supplier,electrical,4.5,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,BI-2023-0005395,2023-03-09,tax_invoice,USD,I,5,Electrical supply — Quebrada Blanca Phase 2 Copper Mine Lot 5,7213,16.24,LS,LS,833325.09,13533199.46,14649688.42,mep,cable,13533199.46,0.0,0.0,0.0,329.1,14649688.42,0,0,0,0,0,5395
INV-2C83F096,LI-0005396,INV-41C421F1,2026-05-08 18:01:39,invoice,ocr_pdf,2024-02-04,Belden Inc,23-8684043,54-774917-3388,St. Louis,MO,procurement@belden.com,+1-609-487-7382,Bank of America,00000000-0000-0000-0000-00001af15863,VND-BI-113,Belden Inc,supplier,electrical,4.5,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,BI-2024-0005396,2024-02-04,tax_invoice,USD,I,6,Electrical supply — Quebrada Blanca Phase 2 Copper Mine Lot 6,8708,49.13,LS,LS,65989.85,3242081.33,3404185.4,mep,cable,3242081.33,0.0,0.0,0.0,347.69,3404185.4,0,0,0,0,0,5396
INV-279422EA,LI-0005397,INV-28B74C86,2026-05-08 18:01:39,invoice,ocr_pdf,2022-11-26,Belden Inc,23-8684043,54-774917-3388,St. Louis,MO,procurement@belden.com,+1-609-487-7382,Bank of America,00000000-0000-0000-0000-00001af15863,VND-BI-113,Belden Inc,supplier,electrical,4.5,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,BI-2022-0005397,2022-11-26,tax_invoice,USD,I,7,Electrical supply — Quebrada Blanca Phase 2 Copper Mine Lot 7,8537,7.1,LS,LS,1689398.29,11994727.86,11994727.86,mep,cable,11994727.86,0.0,0.0,0.0,147.89,11994727.86,0,0,0,0,0,5397
INV-B6956C36,LI-0005398,INV-3E57BD91,2026-05-08 18:01:39,invoice,ocr_pdf,2022-11-28,Belden Inc,23-8684043,54-774917-3388,St. Louis,MO,procurement@belden.com,+1-609-487-7382,Bank of America,00000000-0000-0000-0000-00001af15863,VND-BI-113,Belden Inc,supplier,electrical,4.5,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,BI-2022-0005398,2022-11-28,tax_invoice,USD,I,8,Electrical supply — Quebrada Blanca Phase 2 Copper Mine Lot 8,7213,49.57,LS,LS,77869.47,3859989.63,3859989.63,mep,cable,3859989.63,0.0,0.0,0.0,157.64,3859989.63,0,0,0,0,0,5398
INV-71C5617B,LI-0005399,INV-76465010,2026-05-08 18:01:39,invoice,ocr_pdf,2021-01-04,Belden Inc,23-8684043,54-774917-3388,St. Louis,MO,procurement@belden.com,+1-609-487-7382,Bank of America,00000000-0000-0000-0000-00001af15863,VND-BI-113,Belden Inc,supplier,electrical,4.5,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,BI-2021-0005399,2021-01-04,tax_invoice,USD,I,9,Electrical supply — Quebrada Blanca Phase 2 Copper Mine Lot 9,8413,20.75,LS,LS,257119.58,5335231.29,5335231.29,mep,cable,5335231.29,0.0,0.0,0.0,73.6,5335231.29,0,0,0,0,0,5399
INV-22F282E7,LI-0005400,INV-00746B3F,2026-05-08 18:01:39,invoice,ocr_pdf,2021-03-25,Belden Inc,23-8684043,54-774917-3388,St. Louis,MO,procurement@belden.com,+1-609-487-7382,Bank of America,00000000-0000-0000-0000-00001af15863,VND-BI-113,Belden Inc,supplier,electrical,4.5,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,BI-2021-0005400,2021-03-25,tax_invoice,USD,I,10,Electrical supply — Quebrada Blanca Phase 2 Copper Mine Lot 10,7306,41.04,LS,LS,778829.17,31963149.14,31963149.14,mep,cable,31963149.14,0.0,0.0,0.0,331.59,31963149.14,0,0,0,0,0,5400
INV-69DADBAA,LI-0005401,INV-42B6E31A,2026-05-08 18:01:39,invoice,ocr_pdf,2021-08-30,Belden Inc,23-8684043,54-774917-3388,St. Louis,MO,procurement@belden.com,+1-609-487-7382,Bank of America,00000000-0000-0000-0000-00001af15863,VND-BI-113,Belden Inc,supplier,electrical,4.5,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,BI-2021-0005401,2021-08-30,tax_invoice,USD,I,11,Electrical supply — Quebrada Blanca Phase 2 Copper Mine Lot 11,8419,32.34,LS,LS,34608.41,1119235.98,1175197.78,mep,cable,1119235.98,0.0,0.0,0.0,349.87,1175197.78,0,0,0,0,0,5401
INV-7DB549B1,LI-0005402,INV-6A51028D,2026-05-08 18:01:39,invoice,ocr_pdf,2024-10-13,Belden Inc,23-8684043,54-774917-3388,St. Louis,MO,procurement@belden.com,+1-609-487-7382,Bank of America,00000000-0000-0000-0000-00001af15863,VND-BI-113,Belden Inc,supplier,electrical,4.5,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,BI-2024-0005402,2024-10-13,tax_invoice,USD,I,12,Electrical supply — Quebrada Blanca Phase 2 Copper Mine Lot 12,7213,26.96,LS,LS,1523419.49,41071389.45,44459779.08,mep,cable,41071389.45,0.0,0.0,0.0,474.26,44459779.08,0,0,0,0,0,5402
INV-D5B76F85,LI-0005403,INV-67BCE99C,2026-05-08 18:01:39,invoice,ocr_pdf,2020-08-19,Belden Inc,23-8684043,54-774917-3388,St. Louis,MO,procurement@belden.com,+1-609-487-7382,Bank of America,00000000-0000-0000-0000-00001af15863,VND-BI-113,Belden Inc,supplier,electrical,4.5,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,BI-2020-0005403,2020-08-19,tax_invoice,USD,I,13,Electrical supply — Quebrada Blanca Phase 2 Copper Mine Lot 13,7306,27.71,LS,LS,1079788.31,29920934.07,31416980.77,mep,cable,29920934.07,0.0,0.0,0.0,298.28,31416980.77,0,0,0,0,0,5403
INV-58FF9423,LI-0005404,INV-600C2636,2026-05-08 18:01:39,invoice,ocr_pdf,2023-07-26,Belden Inc,23-8684043,54-774917-3388,St. Louis,MO,procurement@belden.com,+1-609-487-7382,Bank of America,00000000-0000-0000-0000-00001af15863,VND-BI-113,Belden Inc,supplier,electrical,4.5,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,BI-2023-0005404,2023-07-26,tax_invoice,USD,I,14,Electrical supply — Quebrada Blanca Phase 2 Copper Mine Lot 14,7304,28.69,LS,LS,1653255.33,47431895.42,49803490.19,mep,cable,47431895.42,0.0,0.0,0.0,90.45,49803490.19,0,0,0,0,0,5404
