vnd_vendor_id,vnd_vendor_name_normalized,inv_supplier_name,inv_supplier_city,inv_supplier_state,country,vnd_vendor_type,vnd_trade_category,inv_li_epc_category,inv_li_material_type,website,vnd_vendor_code,inv_supplier_email,inv_supplier_gstin,inv_supplier_pan,inv_supplier_phone,vnd_cin,vnd_overall_rating,vnd_quality_rating,vnd_delivery_rating,vnd_safety_rating,vnd_financial_health,vnd_msme_flag,vnd_blacklisted,vnd_approved_vendor,vnd_empanelment_date,vnd_empanelment_expiry,vnd_specialisation,inv_supplier_bank_name,inv_supplier_ifsc_code
00000000-0000-0000-0000-00024bdacc1e,Komatsu Mining Corp,Komatsu Mining Corp,Milwaukee,WI,USA,supplier,mining_equipment,equipment,equipment,mining.komatsu,VND-KMC-140,procurement@mining.komatsu,42-4760501,12-537842-4345,+1-794-326-8994,2771744440,4.4,4.5,4.3,4.7,A,0,0,1,2019-02-01,2027-01-28,Mining Equipment — EPC megaprojects,HSBC,JPMB2240800
00000000-0000-0000-0000-0001898b323c,Liebherr Mining Equipment,Liebherr Mining Equipment,Newport News,VA,USA,supplier,equipment,equipment,equipment,liebherr.com,VND-LME-141,procurement@liebherr.com,43-5842228,73-124036-5461,+1-892-805-9361,2994571698,4.9,4.2,4.5,4.3,A,0,0,1,2020-08-01,2027-03-28,Equipment — EPC megaprojects,Bank of America,JPMB6799938
00000000-0000-0000-0000-0002011b999e,Mammoet,Mammoet,Schiedam,ZH,Netherlands,subcontractor,heavy_lift,subcontract,service,mammoet.com,VND-M-142,procurement@mammoet.com,NE54170258938,10-488658-6062,+1-274-593-5015,1015767612,4.4,4.9,4.9,4.7,A,0,0,1,2017-10-01,2027-06-28,Heavy Lift — EPC megaprojects,JPMorgan Chase,JPMB9183458
00000000-0000-0000-0000-00021a6ee8a2,Sarens,Sarens,Wolvertem,VBR,Belgium,subcontractor,heavy_lift,subcontract,service,sarens.com,VND-S-143,procurement@sarens.com,BE47087080752,10-887246-6665,+1-275-752-4224,1055319521,4.7,4.2,4.6,4.6,B,0,0,1,2017-12-01,2027-04-28,Heavy Lift — EPC megaprojects,Wells Fargo,JPMB3294001
00000000-0000-0000-0000-000217b3adcf,ALE Heavy Lift,ALE Heavy Lift,Evesham,WOR,UK,subcontractor,heavy_lift,subcontract,service,ale.uk.com,VND-AHL-144,procurement@ale.uk.com,GB629713900,27-640857-1176,+1-490-721-2276,1412410024,4.6,4.4,4.8,4.8,B,0,0,1,2021-06-01,2027-01-28,Heavy Lift — EPC megaprojects,Barclays,JPMB9894073
00000000-0000-0000-0000-0002ce26b57f,ALL Crane Rental,ALL Crane Rental,Cleveland,OH,USA,subcontractor,heavy_lift,subcontract,service,allcrane.com,VND-ACR-145,procurement@allcrane.com,74-6397678,66-525417-3463,+1-809-645-2338,1302473091,4.2,4.4,4.8,4.6,B,0,0,1,2010-08-01,2027-08-28,Heavy Lift — EPC megaprojects,Citibank,JPMB1274055
00000000-0000-0000-0000-00035db5a6d5,TNT Crane & Rigging,TNT Crane & Rigging,Houston,TX,USA,subcontractor,heavy_lift,subcontract,service,tntcrane.com,VND-TCA-146,procurement@tntcrane.com,51-3351992,63-798243-6676,+1-988-256-5072,3005664004,4.3,4.4,4.7,4.7,A,0,0,1,2019-12-01,2027-06-28,Heavy Lift — EPC megaprojects,JPMorgan Chase,JPMB4154676
00000000-0000-0000-0000-0000ea071ece,MISTRAS Group,MISTRAS Group,Princeton Junction,NJ,USA,supplier,inspection_ndt,site_overheads,service,mistrasgroup.com,VND-MG-147,procurement@mistrasgroup.com,57-9029655,47-305026-1954,+1-206-313-7584,1916745589,4.7,4.6,4.6,5.0,A,0,0,1,2009-08-01,2027-02-28,Inspection Ndt — EPC megaprojects,Wells Fargo,JPMB5580848
00000000-0000-0000-0000-000232ec840d,Team Inc,Team Inc,Sugar Land,TX,USA,supplier,inspection_ndt,site_overheads,service,teaminc.com,VND-TI-148,procurement@teaminc.com,24-1026463,85-185099-5034,+1-831-526-9024,1336820709,4.0,4.4,3.9,4.9,A,1,0,1,2018-04-01,2027-07-28,Inspection Ndt — EPC megaprojects,Deutsche Bank,JPMB1401727
00000000-0000-0000-0000-00031d71f2c8,Bureau Veritas,Bureau Veritas,Houston,TX,USA,supplier,inspection_ndt,site_overheads,service,bureauveritas.com,VND-BV-149,procurement@bureauveritas.com,56-7272546,45-672696-6942,+1-773-673-4583,1443751845,4.4,4.7,3.9,4.3,B,0,0,1,2009-07-01,2027-11-28,Inspection Ndt — EPC megaprojects,Citibank,JPMB3518703
00000000-0000-0000-0000-0001a8a235a7,SGS SA,SGS SA,Geneva,GE,Switzerland,supplier,inspection_ndt,site_overheads,service,sgs.com,VND-SS-150,procurement@sgs.com,CH273325122,53-838593-5088,+1-683-479-7761,1184319701,4.3,4.0,4.7,4.3,A,0,0,1,2017-10-01,2027-11-28,Inspection Ndt — EPC megaprojects,Citibank,JPMB9512208
00000000-0000-0000-0000-00002d429486,Intertek Group,Intertek Group,London,LDN,UK,supplier,inspection_ndt,site_overheads,service,intertek.com,VND-IG-151,procurement@intertek.com,GB522871717,43-576874-3892,+1-785-649-2154,2867673923,4.4,4.9,4.4,4.4,A,0,0,1,2019-07-01,2027-12-28,Inspection Ndt — EPC megaprojects,Wells Fargo,JPMB7402408
00000000-0000-0000-0000-00018fb42cb2,TUV Rheinland,TUV Rheinland,Cologne,NRW,Germany,supplier,inspection_ndt,site_overheads,service,tuv.com,VND-TR-152,procurement@tuv.com,DE914860950,39-488158-3731,+1-725-574-9220,1940807387,4.5,4.1,4.7,4.5,A,0,0,1,2014-05-01,2027-06-28,Inspection Ndt — EPC megaprojects,Bank of America,JPMB2616343
00000000-0000-0000-0000-00020c83feac,Lloyd's Register Group,Lloyd's Register Group,London,LDN,UK,supplier,inspection_ndt,site_overheads,service,lr.org,VND-LRG-153,procurement@lr.org,GB617217909,71-830228-5244,+1-759-237-9894,2114056896,4.2,4.0,4.8,4.8,A,0,0,1,2010-07-01,2027-01-28,Inspection Ndt — EPC megaprojects,HSBC,JPMB3720683
00000000-0000-0000-0000-0001b19f26f5,DNV GL,DNV GL,Baerum,VF,Norway,supplier,inspection_ndt,site_overheads,service,dnvgl.com,VND-DG-154,procurement@dnvgl.com,NO165444135,75-780675-9996,+1-268-223-4392,1722399942,4.2,4.8,4.0,4.5,B,0,0,1,2016-10-01,2027-08-28,Inspection Ndt — EPC megaprojects,Deutsche Bank,JPMB8176475
00000000-0000-0000-0000-0002ce5dcb37,MSA Safety,MSA Safety,Cranberry Township,PA,USA,supplier,safety_equipment,site_overheads,service,msasafety.com,VND-MS-155,procurement@msasafety.com,89-2136321,88-141137-3119,+1-727-416-2436,2915019709,4.1,4.5,4.1,4.8,A,0,0,1,2012-02-01,2027-02-28,Safety Equipment — EPC megaprojects,Bank of America,JPMB2560269
00000000-0000-0000-0000-00011f63b90e,Honeywell Safety Products,Honeywell Safety Products,Smithfield,RI,USA,supplier,safety_equipment,site_overheads,service,honeywellsafety.com,VND-HSP-156,procurement@honeywellsafety.com,22-8800504,53-399490-1371,+1-536-568-5658,2713553709,4.2,4.9,4.8,4.2,A,0,0,1,2008-03-01,2027-08-28,Safety Equipment — EPC megaprojects,Citibank,JPMB8246870
00000000-0000-0000-0000-00016f2dff93,3M Company,3M Company,St. Paul,MN,USA,supplier,safety_equipment,site_overheads,service,3m.com,VND-3C-157,procurement@3m.com,47-4627638,65-836117-4374,+1-476-442-2234,1750362888,4.8,4.5,3.9,4.7,A,0,0,1,2012-01-01,2027-08-28,Safety Equipment — EPC megaprojects,Deutsche Bank,JPMB5410133
00000000-0000-0000-0000-000206d734fb,DuPont Personal Protection,DuPont Personal Protection,Wilmington,DE,USA,supplier,safety_equipment,site_overheads,service,dupont.com,VND-DPP-158,procurement@dupont.com,48-2268949,77-728813-8878,+1-489-862-2921,2611773549,4.1,4.5,4.4,4.7,B,0,0,1,2011-08-01,2027-10-28,Safety Equipment — EPC megaprojects,Deutsche Bank,JPMB3450367
00000000-0000-0000-0000-0000cf267b79,Clean Harbors,Clean Harbors,Norwell,MA,USA,subcontractor,safety_environment,site_overheads,service,cleanharbors.com,VND-CH-159,procurement@cleanharbors.com,84-8297991,32-686527-8644,+1-849-607-2248,2363953394,4.0,4.2,4.9,4.4,A,0,0,1,2016-05-01,2027-05-28,Safety Environment — EPC megaprojects,Wells Fargo,JPMB4420258
00000000-0000-0000-0000-00030ad3f5f2,Safety-Kleen,Safety-Kleen,Richardson,TX,USA,supplier,safety_environment,site_overheads,service,safety-kleen.com,VND-S-160,procurement@safety-kleen.com,72-5270208,59-152158-1452,+1-593-744-7299,2835790639,4.5,4.4,4.9,4.8,A,0,0,1,2013-08-01,2027-12-28,Safety Environment — EPC megaprojects,Bank of America,JPMB8464379
00000000-0000-0000-0000-0002eff8582e,Johnson Controls,Johnson Controls,Cork,L,Ireland,supplier,hvac,mep,equipment,johnsoncontrols.com,VND-JC-161,procurement@johnsoncontrols.com,GB164108824,26-580674-3819,+1-376-753-5352,2316612239,4.5,4.9,4.5,4.9,A,0,0,1,2008-02-01,2027-08-28,Hvac — EPC megaprojects,Barclays,JPMB6332239
00000000-0000-0000-0000-000127cbb2a2,Carrier Global,Carrier Global,Palm Beach Gardens,FL,USA,supplier,hvac,mep,equipment,carrier.com,VND-CG-162,procurement@carrier.com,84-1651842,41-746894-1467,+1-389-226-5124,2209601433,4.3,4.7,4.9,4.6,A,0,0,1,2019-02-01,2027-03-28,Hvac — EPC megaprojects,Citibank,JPMB9890650
00000000-0000-0000-0000-00010cb3cc15,Trane Technologies,Trane Technologies,Dublin,L,Ireland,supplier,hvac,mep,equipment,tranetechnologies.com,VND-TT-163,procurement@tranetechnologies.com,GB835431109,68-611011-8062,+1-900-597-8641,1250555863,4.1,4.5,3.9,4.6,A,0,0,1,2009-06-01,2027-06-28,Hvac — EPC megaprojects,Citibank,JPMB2477882
00000000-0000-0000-0000-000185876a48,Parsons Corporation,Parsons Corporation,Chantilly,VA,USA,subcontractor,engineering,subcontract,service,parsons.com,VND-PC-164,procurement@parsons.com,73-2711667,77-401656-5002,+1-596-250-7883,1444444364,4.5,4.1,4.5,4.5,A,0,0,1,2021-08-01,2027-12-28,Engineering — EPC megaprojects,JPMorgan Chase,JPMB1774454
00000000-0000-0000-0000-000075a6bc34,WSP Global,WSP Global,Montreal,QC,Canada,subcontractor,engineering,subcontract,service,wsp.com,VND-WG-165,procurement@wsp.com,CA999096142,38-380204-3567,+1-290-534-3725,3108372124,4.7,4.9,4.1,4.5,A,0,0,1,2018-07-01,2027-12-28,Engineering — EPC megaprojects,Deutsche Bank,JPMB5600065
00000000-0000-0000-0000-0000da41d9b1,SNC-Lavalin,SNC-Lavalin,Montreal,QC,Canada,subcontractor,engineering,subcontract,service,snclavalin.com,VND-S-166,procurement@snclavalin.com,CA600426642,46-306951-1061,+1-753-817-6594,1701202576,4.2,4.7,4.2,4.4,A,0,0,1,2009-04-01,2027-01-28,Engineering — EPC megaprojects,Barclays,JPMB9814274
00000000-0000-0000-0000-00003353fa24,Strabag SE,Strabag SE,Vienna,W,Austria,subcontractor,civil,civil,aggregate,strabag.com,VND-SS-167,procurement@strabag.com,CH227662354,15-720220-6960,+1-258-586-7068,1712994925,4.2,4.8,4.6,4.4,A,0,0,1,2010-07-01,2027-10-28,Civil — EPC megaprojects,Citibank,JPMB6400994
00000000-0000-0000-0000-0001158d87f5,Hochtief AG,Hochtief AG,Essen,NRW,Germany,subcontractor,civil,civil,aggregate,hochtief.com,VND-HA-168,procurement@hochtief.com,DE553767671,31-223459-8393,+1-957-308-4804,1195719851,4.9,4.5,5.0,4.5,A,0,0,1,2019-06-01,2027-09-28,Civil — EPC megaprojects,Barclays,JPMB8470210
00000000-0000-0000-0000-00013441299a,Skanska AB,Skanska AB,Stockholm,AB,Sweden,subcontractor,civil,civil,aggregate,skanska.com,VND-SA-169,procurement@skanska.com,SW22793819673,98-907574-2909,+1-519-631-6468,1235792388,4.6,4.1,4.3,4.9,A,0,0,1,2018-06-01,2027-06-28,Civil — EPC megaprojects,JPMorgan Chase,JPMB4227631
00000000-0000-0000-0000-00010aaf70f5,Balfour Beatty,Balfour Beatty,London,LDN,UK,subcontractor,civil,civil,aggregate,balfourbeatty.com,VND-BB-170,procurement@balfourbeatty.com,GB793347134,73-276739-2670,+1-733-981-8778,1185055152,5.0,4.1,4.3,4.3,B,0,0,1,2019-05-01,2027-08-28,Civil — EPC megaprojects,Deutsche Bank,JPMB3682040
00000000-0000-0000-0000-00027d899361,Ferrovial Construction,Ferrovial Construction,Madrid,M,Spain,subcontractor,civil,civil,aggregate,ferrovial.com,VND-FC-171,procurement@ferrovial.com,SP93207827399,88-814679-3183,+1-248-460-8696,2186696349,4.9,4.5,4.9,4.8,A,0,0,1,2012-03-01,2027-08-28,Civil — EPC megaprojects,Barclays,JPMB8548199
00000000-0000-0000-0000-0000326895a8,Vinci Construction,Vinci Construction,Rueil-Malmaison,IDF,France,subcontractor,civil,civil,aggregate,vinci-construction.com,VND-VC-172,procurement@vinci-construction.com,FR16153842744,55-316408-3271,+1-754-618-6811,2055716112,4.8,4.2,4.0,4.9,B,0,0,1,2015-08-01,2027-03-28,Civil — EPC megaprojects,Barclays,JPMB4331413
00000000-0000-0000-0000-0001e4d83886,Bouygues Construction,Bouygues Construction,Guyancourt,IDF,France,subcontractor,civil,civil,aggregate,bouygues-construction.com,VND-BC-173,procurement@bouygues-construction.com,FR58845018364,78-248970-4288,+1-383-298-3742,1111098817,4.2,4.3,4.6,4.8,B,0,0,1,2021-03-01,2027-02-28,Civil — EPC megaprojects,JPMorgan Chase,JPMB3757769
00000000-0000-0000-0000-000072c38657,Samsung Engineering,Samsung Engineering,Seoul,HS,South Korea,subcontractor,engineering,subcontract,service,samsungengineering.com,VND-SE-174,procurement@samsungengineering.com,KR967307142,56-659505-7875,+1-731-817-3871,3026632377,4.1,4.6,4.4,4.9,B,0,0,1,2015-10-01,2027-12-28,Engineering — EPC megaprojects,Barclays,JPMB4776300
00000000-0000-0000-0000-00017d79db7d,Hyundai Engineering,Hyundai Engineering,Seoul,HS,South Korea,subcontractor,engineering,subcontract,service,hdec.co.kr,VND-HE-175,procurement@hdec.co.kr,KR177552113,69-900763-1234,+1-624-620-2800,1433355779,4.3,4.4,4.3,5.0,A,0,0,1,2018-04-01,2027-11-28,Engineering — EPC megaprojects,Deutsche Bank,JPMB1381421
00000000-0000-0000-0000-0002bfede15d,GS Engineering & Construction,GS Engineering & Construction,Seoul,HS,South Korea,subcontractor,civil,civil,aggregate,gsenc.com,VND-GEA-176,procurement@gsenc.com,KR586646964,60-638939-7494,+1-666-411-8894,1712836315,4.1,4.3,4.5,4.6,A,0,0,1,2012-02-01,2027-01-28,Civil — EPC megaprojects,HSBC,JPMB1094752
00000000-0000-0000-0000-0002539316b9,Matrix Service Company,Matrix Service Company,Tulsa,OK,USA,subcontractor,industrial_services,site_overheads,service,matrixservice.com,VND-MSC-177,procurement@matrixservice.com,63-3476244,97-140447-3505,+1-933-988-4261,1179623633,5.0,4.4,4.9,4.6,A,0,0,1,2011-03-01,2027-02-28,Industrial Services — EPC megaprojects,Bank of America,JPMB4555693
00000000-0000-0000-0000-00027f42ed49,Turner Industries Group,Turner Industries Group,Baton Rouge,LA,USA,subcontractor,mechanical,mep,equipment,turner-industries.com,VND-TIG-178,procurement@turner-industries.com,43-5801620,26-446735-8736,+1-769-527-8274,1947172873,4.2,4.6,4.7,4.8,B,0,0,1,2008-07-01,2027-01-28,Mechanical — EPC megaprojects,Citibank,JPMB3602006
00000000-0000-0000-0000-00015257b596,Fugro NV,Fugro NV,Leidschendam,ZH,Netherlands,supplier,geotechnical,civil,service,fugro.com,VND-FN-179,procurement@fugro.com,NE69306411786,40-121018-6200,+1-414-434-7658,2983838589,5.0,4.6,3.9,4.3,A,0,0,1,2014-10-01,2027-03-28,Geotechnical — EPC megaprojects,JPMorgan Chase,JPMB4504153
00000000-0000-0000-0000-00020d7b4c7a,Arcadis NV,Arcadis NV,Amsterdam,NH,Netherlands,subcontractor,engineering,subcontract,service,arcadis.com,VND-AN-180,procurement@arcadis.com,NE28351779136,12-445558-5803,+1-209-561-1934,2735351732,4.8,4.1,4.8,4.7,B,0,0,1,2009-08-01,2027-06-28,Engineering — EPC megaprojects,JPMorgan Chase,JPMB1069699
00000000-0000-0000-0000-00031fa8bac8,Tetra Tech Inc,Tetra Tech Inc,Pasadena,CA,USA,subcontractor,engineering,subcontract,service,tetratech.com,VND-TTI-181,procurement@tetratech.com,72-1923520,48-579064-1046,+1-378-730-5071,1752504785,4.5,4.3,4.0,4.4,A,1,0,1,2011-11-01,2027-10-28,Engineering — EPC megaprojects,Deutsche Bank,JPMB5033239
00000000-0000-0000-0000-0003346237f1,Ramboll Group,Ramboll Group,Copenhagen,KBH,Denmark,subcontractor,engineering,subcontract,service,ramboll.com,VND-RG-182,procurement@ramboll.com,DE94515105052,63-750567-3722,+1-206-650-7481,2520359260,4.1,4.6,4.3,4.5,A,0,0,1,2021-06-01,2027-04-28,Engineering — EPC megaprojects,JPMorgan Chase,JPMB9162105
00000000-0000-0000-0000-00009c51f1b5,Atkins Global,Atkins Global,Epsom,SRY,UK,subcontractor,engineering,subcontract,service,atkinsglobal.com,VND-AG-183,procurement@atkinsglobal.com,GB785770885,13-359427-9287,+1-540-677-4595,2710488032,4.0,4.2,4.6,4.9,A,0,0,1,2018-03-01,2027-06-28,Engineering — EPC megaprojects,JPMorgan Chase,JPMB6522087
00000000-0000-0000-0000-0000efe59dc2,Schwing-Stetter,Schwing-Stetter,Bad Schwartau,SH,Germany,supplier,concrete_equipment,equipment,equipment,schwing.com,VND-S-184,procurement@schwing.com,DE587624836,60-871822-9258,+1-832-223-6330,1907783500,4.2,4.3,4.8,4.9,A,0,0,1,2012-10-01,2027-02-28,Concrete Equipment — EPC megaprojects,Barclays,JPMB1051299
00000000-0000-0000-0000-000312fa58bd,Putzmeister,Putzmeister,Aichtal,BW,Germany,supplier,concrete_equipment,equipment,equipment,putzmeister.com,VND-P-185,procurement@putzmeister.com,DE274467304,48-785499-4015,+1-539-445-9703,2348420490,4.5,4.6,4.9,4.9,A,0,0,1,2013-08-01,2027-06-28,Concrete Equipment — EPC megaprojects,Deutsche Bank,JPMB2430715
00000000-0000-0000-0000-000329ae6252,ATCO Structures,ATCO Structures,Calgary,AB,Canada,supplier,modular_buildings,site_overheads,service,atco.com,VND-AS-186,procurement@atco.com,CA683142843,36-299454-5050,+1-722-979-7039,1280264755,4.2,4.5,4.5,4.5,A,0,0,1,2011-01-01,2027-12-28,Modular Buildings — EPC megaprojects,Wells Fargo,JPMB3189562
00000000-0000-0000-0000-0002d36cb390,Module X Solutions,Module X Solutions,Houston,TX,USA,subcontractor,modular_fabrication,subcontract,service,modulexsolutions.com,VND-MXS-187,procurement@modulexsolutions.com,70-5644178,55-564432-8106,+1-780-379-5853,2414954091,4.4,4.9,4.4,4.8,B,0,0,1,2021-10-01,2027-04-28,Modular Fabrication — EPC megaprojects,Wells Fargo,JPMB7620195
00000000-0000-0000-0000-0002e138c0af,Thermon Group,Thermon Group,San Marcos,TX,USA,supplier,heat_tracing,mep,cable,thermon.com,VND-TG-188,procurement@thermon.com,86-8742601,13-332505-1651,+1-436-422-3454,1340693268,4.1,4.9,4.6,4.3,A,0,0,1,2019-06-01,2027-01-28,Heat Tracing — EPC megaprojects,HSBC,JPMB8941763
00000000-0000-0000-0000-000338248474,Voith Group,Voith Group,Heidenheim,BW,Germany,supplier,mechanical,mep,equipment,voith.com,VND-VG-189,procurement@voith.com,DE654414113,69-759884-1122,+1-653-617-4565,1553149358,4.8,4.9,3.8,4.8,A,0,0,1,2019-08-01,2027-01-28,Mechanical — EPC megaprojects,Bank of America,JPMB6975669
00000000-0000-0000-0000-000188a2f7b3,SPX Flow,SPX Flow,Charlotte,NC,USA,supplier,flow_control,mep,equipment,spxflow.com,VND-SF-190,procurement@spxflow.com,27-2665263,26-649845-7311,+1-727-510-7761,1109231327,4.7,4.5,4.3,4.9,A,0,0,1,2015-09-01,2027-07-28,Flow Control — EPC megaprojects,Wells Fargo,JPMB1942184
00000000-0000-0000-0000-000007fe252c,Roper Technologies,Roper Technologies,Sarasota,FL,USA,supplier,instrumentation,mep,equipment,ropertech.com,VND-RT-191,procurement@ropertech.com,76-3478397,23-356596-1401,+1-512-772-2091,2874853435,4.1,4.9,3.9,4.4,A,0,0,1,2016-08-01,2027-09-28,Instrumentation — EPC megaprojects,Deutsche Bank,JPMB8772527
00000000-0000-0000-0000-0000e202442c,Danaher Corporation,Danaher Corporation,Washington,DC,USA,supplier,instrumentation,mep,equipment,danaher.com,VND-DC-192,procurement@danaher.com,16-5736615,92-885620-6196,+1-304-789-5535,2465526690,4.1,4.7,3.8,4.4,A,0,0,1,2009-04-01,2027-01-28,Instrumentation — EPC megaprojects,JPMorgan Chase,JPMB8158163
00000000-0000-0000-0000-000376054750,Weidmuller Interface,Weidmuller Interface,Detmold,NRW,Germany,supplier,electrical,mep,cable,weidmuller.com,VND-WI-193,procurement@weidmuller.com,DE111765592,41-565616-1913,+1-588-723-4068,2227398458,4.5,4.5,4.5,5.0,A,0,0,1,2020-03-01,2027-02-28,Electrical — EPC megaprojects,Wells Fargo,JPMB5130294
00000000-0000-0000-0000-00013755c34c,General Cable,General Cable,Highland Heights,KY,USA,supplier,electrical,mep,cable,generalcable.com,VND-GC-194,procurement@generalcable.com,28-1735664,58-190676-7183,+1-866-876-3112,1233356021,4.5,4.2,4.9,4.3,A,0,0,1,2011-05-01,2027-07-28,Electrical — EPC megaprojects,Citibank,JPMB9386556
00000000-0000-0000-0000-00030e6109ff,Gexpro Services,Gexpro Services,Irving,TX,USA,supplier,electrical,mep,cable,gexpro.com,VND-GS-195,procurement@gexpro.com,11-6143276,90-563209-9683,+1-212-773-8764,1612532859,4.5,4.4,4.1,4.4,A,0,0,1,2015-08-01,2027-12-28,Electrical — EPC megaprojects,Wells Fargo,JPMB2251456
00000000-0000-0000-0000-00016b72e4e9,Barsplice Products,Barsplice Products,Miamisburg,OH,USA,supplier,rebar,structural_steel,rebar,barsplice.com,VND-BP-196,procurement@barsplice.com,87-9149858,95-894159-7267,+1-594-327-4634,2739118800,4.4,4.4,5.0,4.5,A,0,0,1,2011-07-01,2027-04-28,Rebar — EPC megaprojects,Bank of America,JPMB1721480
00000000-0000-0000-0000-0000bc364b76,Stericycle Inc,Stericycle Inc,Bannockburn,IL,USA,subcontractor,safety_environment,site_overheads,service,stericycle.com,VND-SI-197,procurement@stericycle.com,25-2614687,78-296410-1194,+1-989-644-5099,1329266104,4.6,4.5,4.0,5.0,A,1,0,1,2019-05-01,2027-07-28,Safety Environment — EPC megaprojects,Deutsche Bank,JPMB8957116
00000000-0000-0000-0000-00016526de79,MWH Global,MWH Global,Broomfield,CO,USA,subcontractor,water_treatment,mep,service,mwhglobal.com,VND-MG-198,procurement@mwhglobal.com,89-9984707,22-201919-7917,+1-907-812-7550,1929963714,4.9,4.1,4.9,4.3,A,0,0,1,2008-04-01,2027-04-28,Water Treatment — EPC megaprojects,JPMorgan Chase,JPMB2639115
00000000-0000-0000-0000-000239f5626e,Outotec,Outotec,Espoo,USM,Finland,supplier,mining_equipment,equipment,equipment,outotec.com,VND-O-199,procurement@outotec.com,FI21462469151,19-845346-8822,+1-482-655-8859,2009844893,4.8,4.7,4.1,4.9,A,0,0,1,2017-01-01,2027-10-28,Mining Equipment — EPC megaprojects,Bank of America,JPMB2174021
